Product_ID,Wafer_ID,Lot_ID,Factory,Line,Shift,Process_Mode,Product_Type,Material_Supplier,Chamber_ID,Temperature,Chamber_Pressure,Gas_Flow,Etch_Rate,Chamber_Humidity,Particle_Count,Thickness_Uniformity,Voltage_Stability,Cycle_Time,Defect
CHIP-00592,WAFER-00592,LOT-001,C,L3,Night,Normal,Advanced,S1,CH-02,472.38,2.342,114.5,1.499,37.01,15.4,0.9647,0.975,28.15,0
CHIP-00593,WAFER-00593,LOT-035,B,L1,Day,High_Speed,Premium,S3,CH-03,497.8,2.569,100.94,1.626,50.13,27.3,0.9636,0.9698,28.83,0
CHIP-00594,WAFER-00594,LOT-016,B,L1,Day,High_Speed,Advanced,S1,CH-03,484.56,2.756,120.04,1.562,29.52,19.1,0.9159,0.9699,29.56,0
CHIP-00595,WAFER-00595,LOT-005,C,L3,Day,Normal,Advanced,S2,CH-03,460.04,,112.64,1.562,37.34,15.4,0.9424,0.9419,30.07,0
CHIP-00596,WAFER-00596,LOT-006,C,L2,Day,Normal,Standard,S1,CH-03,492.48,2.582,119.96,1.518,44.35,22.2,0.9894,0.9932,34.33,0
CHIP-00597,WAFER-00597,LOT-014,C,L2,Day,Normal,Advanced,S1,CH-04,500.98,2.403,118.9,1.607,29.35,16.3,0.9582,0.9717,34.61,0
CHIP-00598,WAFER-00598,LOT-038,B,L2,Day,Normal,Advanced,S1,CH-03,483.4,2.795,123.24,1.611,33.31,21.8,0.9249,0.9592,26.89,0
CHIP-00599,WAFER-00599,LOT-003,B,L2,Night,High_Speed,Advanced,S1,CH-03,487.27,2.422,116.11,1.726,40.47,20.7,0.9497,0.9754,27.87,1
CHIP-00600,WAFER-00600,LOT-008,B,L1,Night,High_Speed,Premium,S2,CH-03,473.05,,111.09,1.693,30.47,20.3,0.9365,0.9838,28.08,0
CHIP-00601,WAFER-00601,LOT-017,C,L2,Day,Normal,Premium,S2,CH-02,487.94,2.679,115.73,1.454,40.87,15.9,0.9041,0.9491,29.57,0
CHIP-00602,WAFER-00602,LOT-017,B,L1,Day,Normal,Advanced,S1,CH-03,483.12,2.636,125.42,1.638,27.05,12.0,0.9082,0.9736,28.54,0
CHIP-00603,WAFER-00603,LOT-030,A,L1,Day,Normal,Standard,S3,CH-02,471.56,2.669,125.23,1.514,38.27,17.5,0.9359,0.9853,33.89,0
CHIP-00604,WAFER-00604,LOT-033,A,L3,Day,Normal,Standard,S3,CH-01,471.41,,132.35,1.554,41.57,18.8,0.9439,0.9812,30.27,0
CHIP-00605,WAFER-00605,LOT-019,B,L1,Day,Normal,Advanced,S1,CH-03,496.21,2.442,115.28,1.669,40.09,16.4,0.9829,0.9838,30.83,0
CHIP-00606,WAFER-00606,LOT-025,A,L1,Night,High_Speed,Standard,S1,CH-04,485.47,2.528,118.3,1.763,46.64,16.1,0.9423,0.9791,25.19,0
CHIP-00607,WAFER-00607,LOT-027,B,L3,Day,Normal,Premium,S3,CH-02,469.96,2.598,109.88,1.587,40.01,21.1,0.9229,0.9524,37.51,0
CHIP-00608,WAFER-00608,LOT-007,A,L3,Day,High_Speed,Standard,S1,CH-04,474.71,2.336,112.66,1.607,49.3,14.6,0.9586,0.9681,28.98,0
CHIP-00609,WAFER-00609,LOT-017,A,L3,Night,Normal,Standard,S2,CH-03,502.99,2.533,129.19,1.546,,25.6,0.8754,0.9664,21.33,0
CHIP-00610,WAFER-00610,LOT-039,C,L1,Night,Normal,Premium,S1,CH-03,478.24,2.363,121.11,1.529,34.36,12.8,0.9104,0.9766,32.05,0
CHIP-00611,WAFER-00611,LOT-033,B,L2,Day,Normal,Advanced,S3,CH-03,483.17,2.481,121.16,1.563,31.23,21.6,0.9226,0.957,29.65,0
CHIP-00612,WAFER-00612,LOT-007,C,L3,Day,Normal,Standard,S2,CH-02,475.18,2.6,115.86,1.383,38.37,26.1,0.934,0.9764,25.14,0
CHIP-00613,WAFER-00613,LOT-027,A,L2,Day,Normal,Standard,S2,CH-04,482.05,2.593,117.2,1.434,37.11,21.7,0.9113,0.9703,34.32,0
CHIP-00614,WAFER-00614,LOT-016,A,L1,Day,Normal,Advanced,S1,CH-01,498.53,2.73,133.18,1.471,31.86,26.3,0.9002,0.9622,32.09,0
CHIP-00615,WAFER-00615,LOT-007,A,L1,Night,Normal,Standard,S1,CH-01,485.62,2.628,118.31,1.666,38.35,26.1,0.9564,0.9658,30.99,0
CHIP-00616,WAFER-00616,LOT-036,A,L1,Night,Normal,Standard,S2,CH-01,467.83,2.253,123.46,1.664,42.96,21.8,0.9646,0.9478,26.97,0
CHIP-00617,WAFER-00617,LOT-004,A,L2,Day,Normal,Advanced,S2,CH-01,467.57,2.185,115.96,1.548,34.16,15.8,0.9335,0.9576,28.01,0
CHIP-00618,WAFER-00618,LOT-007,B,L2,Day,Normal,Advanced,S3,CH-02,484.58,2.692,130.4,1.534,37.92,14.1,0.9489,0.9644,33.98,0
CHIP-00619,WAFER-00619,LOT-022,A,L2,Night,Normal,Standard,S1,CH-03,492.58,2.054,118.44,1.513,40.3,21.8,0.9139,0.9622,29.47,0
CHIP-00620,WAFER-00620,LOT-037,C,L3,Day,Normal,Advanced,S3,CH-04,471.69,2.33,132.03,1.727,35.99,10.5,,0.9644,34.64,0
CHIP-00621,WAFER-00621,LOT-005,B,L3,Night,Normal,Advanced,S1,CH-03,482.2,2.475,117.26,1.611,38.64,14.0,0.8913,0.9698,32.55,0
CHIP-00622,WAFER-00622,LOT-007,A,L3,Night,High_Speed,Standard,S2,CH-01,466.41,2.263,119.28,1.55,43.21,23.7,0.9254,,30.78,0
CHIP-00623,WAFER-00623,LOT-035,C,L3,Day,Normal,Premium,S2,CH-04,485.02,2.429,121.37,1.6,27.64,22.2,0.9363,0.9744,27.04,0
CHIP-00624,WAFER-00624,LOT-020,B,L1,Night,High_Speed,Standard,S1,CH-02,472.99,2.694,121.54,1.508,42.04,24.8,0.9378,0.9843,25.25,0
CHIP-00625,WAFER-00625,LOT-038,A,L3,Day,Normal,Advanced,S3,CH-01,460.23,2.398,123.98,1.497,35.17,12.9,0.9125,0.9989,26.21,0
CHIP-00626,WAFER-00626,LOT-020,B,L1,Day,Normal,Premium,S2,CH-03,488.67,2.562,117.15,1.598,37.0,20.4,0.9293,0.9845,30.73,0
CHIP-00627,WAFER-00627,LOT-039,B,L1,Day,Normal,Standard,S1,CH-02,482.24,2.276,120.81,1.623,37.96,20.2,0.9348,0.9793,33.67,0
CHIP-00628,WAFER-00628,LOT-005,B,L2,Night,High_Speed,Advanced,S2,CH-01,504.68,2.643,112.72,1.465,41.39,21.4,0.976,0.9813,31.42,0
CHIP-00629,WAFER-00629,LOT-019,C,L3,Day,High_Speed,Standard,S3,CH-01,482.6,2.488,122.61,1.548,36.57,15.7,0.8767,,37.25,0
CHIP-00630,WAFER-00630,LOT-031,A,L1,Day,Normal,Advanced,S3,CH-01,474.66,2.639,113.5,1.743,48.15,27.5,0.9193,0.9946,31.69,0
CHIP-00631,WAFER-00631,LOT-015,B,L1,Day,Normal,Premium,S1,CH-01,497.11,2.605,114.65,1.589,43.22,15.9,0.9774,0.9678,34.07,0
CHIP-00632,WAFER-00632,LOT-027,C,L1,Night,High_Speed,Premium,S1,CH-02,483.77,2.388,125.23,1.689,42.46,31.4,0.9206,0.9747,32.64,0
CHIP-00633,WAFER-00633,LOT-005,B,L2,Night,Normal,Advanced,S1,CH-03,482.2,2.475,117.26,1.611,38.64,14.0,0.8913,0.9698,32.55,0
CHIP-00634,WAFER-00634,LOT-025,C,L3,Day,Normal,Premium,,CH-02,457.35,2.658,116.2,1.364,47.11,15.6,0.9126,0.9816,31.37,0
CHIP-00635,WAFER-00635,LOT-032,C,L2,Day,Normal,Premium,S1,CH-02,473.35,2.455,126.94,1.479,35.5,19.0,0.9346,0.9821,29.63,0
CHIP-00636,WAFER-00636,LOT-007,B,L2,Day,Normal,Standard,S1,CH-01,485.62,2.628,118.31,1.666,38.35,26.1,0.9564,0.9658,30.99,0
CHIP-00637,WAFER-00637,LOT-002,B,L3,Night,High_Speed,Premium,S1,CH-03,475.35,2.237,128.75,1.613,37.2,20.3,0.912,0.9785,32.4,0
CHIP-00638,WAFER-00638,LOT-012,B,L2,Day,Normal,Standard,S3,CH-01,477.26,2.29,124.6,1.54,39.8,11.3,0.9537,0.9413,31.93,0
CHIP-00639,WAFER-00639,LOT-007,A,L2,Night,Normal,Premium,S2,CH-04,477.12,2.838,120.5,1.537,37.74,26.7,0.9348,0.9625,29.8,0
CHIP-00640,WAFER-00640,LOT-010,B,L2,Night,Normal,Premium,S1,CH-01,455.15,2.543,121.27,1.421,40.97,21.2,0.8992,0.9723,28.78,0
CHIP-00641,WAFER-00641,LOT-026,A,L2,Night,High_Speed,Standard,S2,CH-02,485.88,,127.01,1.593,40.35,28.6,0.9656,0.9844,30.69,0
CHIP-00642,WAFER-00642,LOT-004,B,L3,Day,Normal,Advanced,S3,CH-01,486.34,2.272,119.04,1.604,33.14,26.3,0.9585,0.9542,29.87,0
CHIP-00643,WAFER-00643,LOT-001,B,L1,Night,Normal,Premium,S3,CH-01,479.87,2.327,128.52,1.62,34.49,54.0,0.9354,0.9632,36.7,0
CHIP-00644,WAFER-00644,LOT-034,C,L3,Day,Normal,Standard,S2,CH-01,498.07,2.607,121.85,1.539,30.27,12.5,0.8872,0.9705,38.71,0
CHIP-00645,WAFER-00645,LOT-020,A,L2,Night,Normal,Standard,S3,CH-01,480.1,2.263,119.84,1.364,43.24,17.1,0.9677,0.9679,30.44,0
CHIP-00646,WAFER-00646,LOT-005,B,L3,Day,Normal,Advanced,S1,CH-02,478.23,2.574,117.05,1.547,38.19,16.2,0.9362,0.9765,27.68,0
CHIP-00647,WAFER-00647,LOT-016,B,L2,Night,Normal,Advanced,S2,CH-02,484.21,2.493,125.82,1.564,33.51,17.0,,0.9742,36.06,0
CHIP-00648,WAFER-00648,LOT-024,B,L2,Day,Normal,Standard,S1,CH-01,459.66,2.46,128.67,1.599,39.09,13.8,0.945,0.9775,30.07,0
CHIP-00649,WAFER-00649,LOT-011,A,L1,Night,High_Speed,Standard,S3,CH-04,494.98,2.572,112.75,1.563,38.26,22.4,0.9503,0.9929,33.33,0
CHIP-00650,WAFER-00650,LOT-008,B,L2,Day,High_Speed,Premium,S3,CH-04,480.93,2.31,112.31,1.704,40.01,27.6,0.9401,0.9558,29.2,1
CHIP-00651,WAFER-00651,LOT-027,B,L2,Night,High_Speed,Premium,S1,CH-04,470.99,,122.91,1.362,42.37,36.4,0.9569,0.9654,27.73,0
CHIP-00652,WAFER-00652,LOT-011,A,L3,Day,High_Speed,Advanced,S1,CH-04,489.47,2.324,130.85,1.653,39.4,23.6,0.938,0.9747,36.74,0
CHIP-00653,WAFER-00653,LOT-033,B,L3,Day,Normal,Advanced,S1,CH-03,477.74,1.999,124.8,1.598,30.91,21.0,0.9357,0.9764,29.62,0
CHIP-00654,WAFER-00654,LOT-026,A,L2,Day,High_Speed,Advanced,S2,CH-01,484.5,2.758,119.39,1.487,43.51,18.0,0.9627,0.956,25.38,0
CHIP-00655,WAFER-00655,LOT-035,B,L3,Night,Normal,Advanced,S1,CH-01,499.59,2.768,,1.576,,16.8,0.9203,0.954,35.27,0
CHIP-00656,WAFER-00656,LOT-010,C,L3,Night,High_Speed,Premium,S2,CH-03,481.16,2.48,131.25,1.565,41.82,15.9,0.9029,0.9655,97.9,1
CHIP-00657,WAFER-00657,LOT-020,A,L3,Night,High_Speed,Advanced,S2,CH-01,497.78,2.271,122.98,1.621,27.91,24.6,0.9045,0.9874,32.42,0
CHIP-00658,WAFER-00658,LOT-011,A,L1,Day,Normal,Standard,S1,CH-02,482.31,2.788,117.23,1.801,32.1,12.3,0.9319,0.9855,35.42,0
CHIP-00659,WAFER-00659,LOT-040,C,L1,Night,Normal,Premium,S1,CH-04,482.08,2.573,111.94,1.584,42.3,15.2,0.9265,0.9501,36.7,0
CHIP-00660,WAFER-00660,LOT-022,A,L3,Day,Normal,Premium,S1,CH-01,504.19,2.681,128.26,1.563,37.65,26.9,0.9575,,31.52,0
CHIP-00661,WAFER-00661,LOT-038,B,L2,Day,High_Speed,Advanced,S2,CH-03,466.28,2.702,114.36,1.632,33.39,19.8,0.9188,0.9638,31.19,0
CHIP-00662,WAFER-00662,LOT-032,B,L2,Night,Normal,Premium,S3,CH-03,475.29,2.211,119.95,1.581,39.56,18.0,0.94,0.9892,36.99,0
CHIP-00663,WAFER-00663,LOT-039,B,L2,Day,Normal,Premium,S2,CH-04,487.92,2.317,105.24,1.467,33.85,22.7,0.9729,0.9599,34.62,0
CHIP-00664,WAFER-00664,LOT-033,B,L1,Day,High_Speed,Standard,S1,CH-03,477.74,1.999,124.8,1.598,30.91,21.0,0.9357,0.9764,29.62,0
CHIP-00665,WAFER-00665,LOT-022,B,L1,Night,Normal,Standard,S1,CH-02,479.98,2.722,111.8,1.549,30.25,27.2,0.9113,0.9753,27.75,0
CHIP-00666,WAFER-00666,LOT-015,C,L1,Day,Normal,Premium,S2,CH-03,495.82,,,1.614,39.01,15.8,0.8802,0.9699,27.42,0
CHIP-00667,WAFER-00667,LOT-038,B,L2,Night,Normal,Advanced,S3,CH-01,482.99,2.497,114.06,1.43,41.04,28.9,0.9239,0.9806,26.55,0
CHIP-00668,WAFER-00668,LOT-017,B,L2,Day,Normal,Standard,S1,CH-03,485.5,2.545,133.08,1.574,40.11,17.2,0.9717,0.981,29.53,0
CHIP-00669,WAFER-00669,LOT-004,C,L2,Night,Normal,Advanced,S1,CH-03,472.1,2.442,124.36,1.592,35.7,22.7,0.9425,0.9686,30.33,0
CHIP-00670,WAFER-00670,LOT-012,A,L1,Day,Normal,Standard,S1,CH-01,501.84,2.738,128.55,1.571,42.35,13.2,0.9162,0.9757,31.37,0
CHIP-00671,WAFER-00671,LOT-021,C,L1,Night,Normal,Advanced,S3,CH-04,492.24,2.815,119.48,1.702,37.18,15.7,0.9784,0.9507,27.36,0
CHIP-00672,WAFER-00672,LOT-022,C,L2,Night,Normal,Standard,S1,CH-03,482.82,2.609,111.54,1.522,29.39,17.2,0.9321,0.9912,29.1,0
CHIP-00673,WAFER-00673,LOT-014,C,L1,Night,High_Speed,Advanced,S1,CH-03,475.19,2.21,114.98,1.405,32.77,25.2,0.925,0.9734,28.44,0
CHIP-00674,WAFER-00674,LOT-009,A,L3,Day,High_Speed,Advanced,S2,CH-03,495.1,2.8,122.92,1.715,39.91,20.0,0.9561,0.9869,31.45,0
CHIP-00675,WAFER-00675,LOT-018,B,L2,Night,Normal,Standard,S2,CH-04,478.46,2.785,,1.536,40.32,7.4,0.9737,0.9501,31.69,0
CHIP-00676,WAFER-00676,LOT-004,C,L2,Day,Normal,Premium,S3,CH-03,465.48,2.359,119.8,1.536,38.42,23.3,0.9227,0.9689,34.34,0
CHIP-00677,WAFER-00677,LOT-027,A,L2,Day,High_Speed,Advanced,S3,CH-02,494.22,2.584,112.5,1.515,36.98,16.2,0.9672,0.9776,31.69,0
CHIP-00678,WAFER-00678,LOT-032,B,L2,Day,Normal,Premium,S2,CH-04,464.13,2.445,118.04,1.549,38.68,18.6,0.9263,0.944,33.66,0
CHIP-00679,WAFER-00679,LOT-039,A,L1,Day,High_Speed,Premium,S3,CH-01,469.57,,124.44,1.646,35.83,10.7,0.9389,0.974,33.96,0
CHIP-00680,WAFER-00680,LOT-028,A,L2,Night,High_Speed,Premium,S1,CH-01,503.52,2.804,105.65,1.459,37.68,20.6,0.9101,0.978,25.39,1
CHIP-00681,WAFER-00681,LOT-035,C,L1,Day,High_Speed,Advanced,S2,CH-04,470.57,2.706,123.42,1.469,36.49,23.6,0.9622,,29.85,1
CHIP-00682,WAFER-00682,LOT-004,C,L2,Night,Normal,Standard,S1,CH-01,486.47,2.78,133.93,1.588,37.08,25.7,0.9331,0.9932,35.75,0
CHIP-00683,WAFER-00683,LOT-023,A,L1,Night,Normal,Standard,S3,CH-01,481.72,2.432,118.09,1.631,47.3,18.4,0.9629,0.9798,29.79,0
CHIP-00684,WAFER-00684,LOT-023,A,L2,Day,Normal,Standard,S1,CH-04,484.0,2.478,118.65,1.483,39.75,17.7,0.9379,0.9724,31.82,0
CHIP-00685,WAFER-00685,LOT-006,B,L2,Day,Normal,Standard,S3,CH-03,476.2,2.504,122.29,1.406,31.97,19.0,0.9449,0.9702,29.16,0
CHIP-00686,WAFER-00686,LOT-035,A,L3,Day,Normal,Standard,S1,CH-04,493.33,3.002,111.32,1.666,40.7,19.2,0.9241,,33.63,1
CHIP-00687,WAFER-00687,LOT-018,B,L2,Day,Normal,Standard,S2,CH-02,480.28,2.243,118.46,1.565,38.86,20.0,0.9549,0.9757,32.01,0
CHIP-00688,WAFER-00688,LOT-025,C,L1,Day,Normal,Advanced,S3,CH-02,482.98,2.523,124.42,1.734,45.99,26.3,0.9401,0.974,31.68,0
CHIP-00689,WAFER-00689,LOT-005,B,L2,Night,Normal,Advanced,S2,CH-01,465.53,2.143,132.98,1.663,39.72,15.1,0.9585,0.9832,29.03,0
CHIP-00690,WAFER-00690,LOT-036,C,L2,Night,Normal,Premium,S1,CH-02,483.18,2.579,132.47,1.572,37.57,18.3,0.9573,0.9779,33.44,0
CHIP-00691,WAFER-00691,LOT-010,A,L2,Day,Normal,Standard,S2,CH-01,492.04,2.625,103.06,1.481,39.89,16.9,0.919,0.9655,32.76,0
CHIP-00692,WAFER-00692,LOT-009,A,L2,Day,Normal,Standard,S2,CH-04,474.19,2.666,115.95,1.53,32.89,17.3,0.9264,0.9737,35.13,1
CHIP-00693,WAFER-00693,LOT-020,C,L2,Night,Normal,Advanced,S2,CH-02,501.02,2.84,124.68,1.658,39.28,20.5,0.9227,0.9774,34.45,0
CHIP-00694,WAFER-00694,LOT-031,A,L2,Night,High_Speed,Standard,S3,CH-02,487.23,2.25,123.49,1.56,34.86,18.1,0.9053,0.9478,31.59,0
CHIP-00695,WAFER-00695,LOT-003,A,L2,Night,High_Speed,Premium,S1,CH-02,475.58,2.238,112.71,1.518,39.31,8.0,0.9424,0.9758,28.34,0
CHIP-00696,WAFER-00696,LOT-004,B,L3,Night,High_Speed,Advanced,S3,CH-04,490.92,2.175,118.71,1.486,30.21,19.8,0.9258,0.9356,30.25,0
CHIP-00697,WAFER-00697,LOT-035,A,L2,Day,Normal,Standard,S3,CH-01,501.02,2.303,105.24,1.642,39.77,20.4,0.9342,0.9555,27.91,0
CHIP-00698,WAFER-00698,LOT-021,B,L2,Night,High_Speed,Advanced,S2,CH-01,489.16,,118.52,1.487,39.7,21.3,0.8865,0.9908,26.29,0
CHIP-00699,WAFER-00699,LOT-004,C,L1,Day,Normal,Advanced,S3,CH-02,485.58,,,1.594,31.12,11.6,0.9055,0.9526,29.74,0
CHIP-00700,WAFER-00700,LOT-009,A,L1,Day,High_Speed,Advanced,S2,CH-03,495.1,2.8,122.92,1.715,39.91,20.0,0.9561,0.9869,31.45,0
CHIP-00701,WAFER-00701,LOT-022,B,L1,Night,Normal,Standard,S1,CH-02,471.5,2.494,,1.507,40.81,13.5,0.9517,0.9843,33.35,0
CHIP-00702,WAFER-00702,LOT-014,A,L1,Day,Normal,Standard,S1,CH-04,483.32,2.621,101.16,1.744,29.05,22.2,0.9316,0.9526,31.85,0
CHIP-00703,WAFER-00703,LOT-003,C,L1,Night,Normal,Standard,S1,CH-02,480.77,2.31,122.64,1.559,33.67,19.0,0.9282,0.9706,30.22,0
CHIP-00704,WAFER-00704,LOT-039,A,L2,Night,Normal,Advanced,S1,CH-01,476.42,2.797,123.79,1.403,43.54,17.3,0.9355,0.9604,25.77,0
CHIP-00705,WAFER-00705,LOT-021,C,L2,Night,Normal,Advanced,S3,CH-01,487.16,2.752,113.7,1.504,,22.5,0.9259,0.9641,36.98,0
CHIP-00706,WAFER-00706,LOT-015,A,L1,Day,Normal,Standard,S1,CH-04,481.73,2.681,121.39,1.316,37.85,19.4,0.923,,26.06,0
CHIP-00707,WAFER-00707,LOT-004,C,L2,Day,Normal,Premium,S2,CH-02,489.51,2.299,120.5,1.255,37.9,15.3,0.8836,0.9734,31.03,0
CHIP-00708,WAFER-00708,LOT-007,C,L3,Night,High_Speed,Premium,S1,CH-02,493.5,2.447,127.74,1.519,46.37,18.4,0.8801,0.971,73.87,0
CHIP-00709,WAFER-00709,LOT-035,C,L2,Day,Normal,Advanced,,CH-03,489.31,2.482,117.39,1.59,40.35,20.7,0.9524,0.964,26.36,0
CHIP-00710,WAFER-00710,LOT-031,C,L3,Day,High_Speed,Premium,S1,CH-03,497.45,2.651,121.67,1.62,33.92,15.0,0.9282,0.9751,30.05,0
CHIP-00711,WAFER-00711,LOT-012,A,L3,Day,High_Speed,Advanced,S2,CH-04,479.37,2.499,121.53,1.744,38.54,22.1,0.9393,0.9739,31.92,0
CHIP-00712,WAFER-00712,LOT-039,B,L3,Night,Normal,Premium,S3,CH-01,469.57,,124.44,1.646,35.83,10.7,0.9389,0.974,33.96,0
CHIP-00713,WAFER-00713,LOT-021,B,L2,Night,High_Speed,Standard,S3,CH-02,477.84,2.505,114.36,1.327,40.06,19.7,0.9537,0.9639,28.55,0
CHIP-00714,WAFER-00714,LOT-011,A,L3,Night,Normal,Advanced,S3,CH-01,489.2,2.733,101.25,1.589,42.42,21.0,0.9216,0.9843,31.65,0
CHIP-00715,WAFER-00715,LOT-024,B,L2,Night,Normal,Advanced,S2,CH-01,450.06,2.695,119.1,1.593,34.64,13.9,0.9604,0.9747,33.46,0
CHIP-00716,WAFER-00716,LOT-031,B,L2,Night,Normal,Advanced,S2,CH-02,478.32,2.58,116.96,1.525,39.92,21.4,0.92,0.9549,31.73,0
CHIP-00717,WAFER-00717,LOT-003,B,L1,Day,High_Speed,Standard,S2,CH-02,482.91,2.514,115.62,1.532,34.58,19.4,0.972,0.9876,30.76,0
CHIP-00718,WAFER-00718,LOT-021,C,L1,Day,Normal,Advanced,S2,CH-02,490.29,2.373,118.95,1.563,38.33,25.6,0.9409,0.9845,34.15,0
CHIP-00719,WAFER-00719,LOT-024,C,L3,Day,Normal,Premium,S1,CH-03,450.12,2.369,115.68,1.407,45.49,20.0,0.9087,0.9531,27.34,0
CHIP-00720,WAFER-00720,LOT-014,B,L2,Night,Normal,Premium,S3,CH-04,496.49,2.423,,1.705,38.28,18.1,0.9368,0.9769,32.73,0
CHIP-00721,WAFER-00721,LOT-033,B,L1,Day,High_Speed,Standard,S1,CH-01,498.02,2.754,124.83,1.402,39.42,18.6,0.9326,0.986,28.76,0
CHIP-00722,WAFER-00722,LOT-020,B,L1,Night,High_Speed,Standard,S2,CH-02,501.02,2.84,124.68,1.658,39.28,20.5,0.9227,0.9774,34.45,0
CHIP-00723,WAFER-00723,LOT-024,B,L2,Night,Normal,Standard,S2,CH-03,453.6,2.263,125.23,1.481,38.33,20.5,0.9023,0.9784,32.26,0
CHIP-00724,WAFER-00724,LOT-007,A,L3,Day,Normal,Advanced,S3,CH-03,472.03,2.43,133.46,1.485,43.68,27.4,0.935,0.9667,31.29,1
CHIP-00725,WAFER-00725,LOT-023,B,L3,Day,Normal,Standard,S2,CH-01,478.67,2.394,119.14,1.467,43.93,23.1,0.897,0.9566,30.06,0
CHIP-00726,WAFER-00726,LOT-032,B,L1,Day,High_Speed,Advanced,S2,CH-04,502.27,,109.59,1.596,46.24,20.2,0.9367,0.9796,24.22,0
CHIP-00727,WAFER-00727,LOT-021,A,L1,Day,Normal,Standard,S1,CH-01,485.09,2.634,119.61,1.536,31.21,21.1,0.9772,0.9799,33.05,0
CHIP-00728,WAFER-00728,LOT-011,A,L1,Day,High_Speed,Advanced,S2,CH-02,468.14,2.385,115.03,1.427,43.51,18.1,0.923,0.9822,32.89,0
CHIP-00729,WAFER-00729,LOT-035,A,L2,Night,Normal,Advanced,S2,CH-04,480.14,2.56,121.11,1.4,38.04,22.5,0.9013,0.9605,32.19,0
CHIP-00730,WAFER-00730,LOT-004,B,L2,Day,Normal,Standard,S1,CH-04,483.23,2.093,114.45,1.587,34.13,24.5,0.892,0.9676,31.4,1
CHIP-00731,WAFER-00731,LOT-019,A,L2,Night,Normal,Advanced,,CH-01,479.19,2.625,114.82,1.563,41.46,22.5,0.9054,0.9564,30.57,0
CHIP-00732,WAFER-00732,LOT-011,C,L2,Day,High_Speed,Premium,S2,CH-04,481.22,2.028,130.18,1.552,41.8,9.3,0.9225,0.966,29.46,0
CHIP-00733,WAFER-00733,LOT-017,B,L1,Night,High_Speed,Advanced,S2,CH-02,481.3,2.65,105.44,1.664,37.39,21.5,0.9212,0.9746,30.08,0
CHIP-00734,WAFER-00734,LOT-024,A,L1,Night,Normal,Standard,S1,CH-04,501.13,2.619,,1.536,44.54,27.9,0.9162,0.9394,31.93,0
CHIP-00735,WAFER-00735,LOT-025,C,L2,Night,Normal,Premium,S1,CH-01,483.15,2.6,111.02,1.66,25.94,16.4,0.9594,0.9742,28.9,0
CHIP-00736,WAFER-00736,LOT-026,B,L2,Day,Normal,Standard,S2,CH-02,485.88,,127.01,1.593,40.35,28.6,0.9656,0.9844,30.69,0
CHIP-00737,WAFER-00737,LOT-011,A,L2,Night,Normal,Premium,S1,CH-02,485.04,2.221,131.57,1.593,,17.1,0.954,0.9777,27.46,0
CHIP-00738,WAFER-00738,LOT-012,C,L3,Night,High_Speed,Advanced,S2,CH-04,471.71,2.477,101.66,1.575,42.39,14.6,,,31.61,0
CHIP-00739,WAFER-00739,LOT-035,C,L1,Night,Normal,Premium,S1,CH-01,468.97,2.373,125.9,1.453,40.2,25.1,0.9437,0.9753,27.59,0
CHIP-00740,WAFER-00740,LOT-020,B,L3,Day,High_Speed,Advanced,S1,CH-04,494.56,2.391,118.0,1.588,35.26,25.5,0.9532,0.9636,34.06,0
CHIP-00741,WAFER-00741,LOT-005,A,L1,Night,High_Speed,Standard,S2,CH-02,477.5,,116.02,1.713,35.78,30.4,0.9246,0.9739,29.63,0
CHIP-00742,WAFER-00742,LOT-002,C,L2,Day,High_Speed,Advanced,S1,CH-02,482.57,2.423,,1.568,31.63,18.6,0.9294,0.9657,26.53,0
CHIP-00743,WAFER-00743,LOT-007,A,L1,Day,Normal,Advanced,S2,CH-01,476.75,2.557,115.89,1.539,45.38,21.0,0.9685,0.979,29.18,0
CHIP-00744,WAFER-00744,LOT-014,B,L1,Night,High_Speed,Advanced,S1,CH-04,479.32,2.602,122.44,1.613,40.7,28.9,0.9421,0.9523,34.77,0
CHIP-00745,WAFER-00745,LOT-009,C,L1,Day,Normal,Advanced,S2,CH-04,474.19,2.666,115.95,1.53,32.89,17.3,0.9264,0.9737,35.13,1
CHIP-00746,WAFER-00746,LOT-033,C,L1,Day,Normal,Premium,S2,CH-04,486.47,2.608,112.36,1.516,40.01,24.0,0.9297,0.9766,29.81,0
CHIP-00747,WAFER-00747,LOT-024,B,L2,Day,Normal,Standard,S3,CH-03,488.57,2.568,127.96,1.548,44.39,13.4,0.9239,0.9613,28.16,0
CHIP-00748,WAFER-00748,LOT-035,A,L3,Day,Normal,Advanced,S1,CH-04,488.98,2.563,111.63,1.579,48.9,19.1,0.9258,0.9701,25.99,0
CHIP-00749,WAFER-00749,LOT-013,A,L2,Day,Normal,Standard,S2,CH-02,479.82,2.161,113.1,1.528,31.0,19.9,0.9127,0.98,36.36,0
CHIP-00750,WAFER-00750,LOT-028,C,L3,Day,Normal,Premium,S1,CH-01,493.9,2.501,122.54,1.474,36.96,18.5,0.9114,0.9769,35.13,0
CHIP-00751,WAFER-00751,LOT-040,C,L3,Day,Normal,Premium,S2,CH-01,490.93,2.307,111.52,1.576,32.27,27.6,0.9428,,29.91,1
CHIP-00752,WAFER-00752,LOT-025,C,L3,Day,Normal,Standard,S3,CH-02,460.67,2.872,116.1,1.45,30.47,27.9,0.9277,0.9694,32.33,0
