wafer_id,etch_chamber_temp_avg,cmp_endpoint_thickness,thermal_anneal_temp_max,etch_endpoint_signal,wafer_edge_exclusion,etch_pressure_peak,cmp_pad_temp,deposition_uniformity_index,deposition_thickness_var,cleaning_dhf_concentration,deposition_rate_mean,implant_dose_total,litho_overlay_y,etch_chamber_temp_std,deposition_gas_flow_avg,litho_overlay_x,metrology_cd_mean,cmp_slurry_flow_rate,implant_beam_current,metrology_cd_uniformity,etch_rf_power_mean,cmp_polish_time,litho_exposure_time,deposition_chamber_pressure,litho_dose_avg,implant_tilt_angle,implant_energy_mean,cmp_pressure_avg,particle_count_post,litho_focus_offset,inspection_result
WH_0456,36.64037910870291,,15.079,67.1333,0.0,-5447.75,10.3162,0.08,8.658999999999999,,0.8194,,36.9067,,29.1663,14.2503,0.0,0.8972,13.3,0.0295146191746591,-0.1892,5.765,0.187,0.0339,0.1729,5.7247,0.8798,15.95,151.7665,0.0018490381808576,Fail
WH_0457,,22.8727,3.5634,67.3778,0.0,-5685.0,14.9692,0.0802,8.58,4.3231,0.8036,15.71,6.34615,44.0889,21.6056,14.6796,0.0,2.0524,5.6,0.0188,-2.458,5.3206,,0.072,0.0295,5.4235,0.9413,15.68,92.887,-0.0141,Pass
WH_0458,-2.15,22.15,,74.8556,958.4158,-5467.75,14.6861,0.0475,8.1409,2.9379,0.7202,15.88,,65.9207,12.9583,,0.0,2.6235,12.21,0.0173,-0.615,3.9196,0.105,0.063,0.0295,6.496,1.338,15.84,227.0079,-0.0123,Pass
WH_0459,20.7209,19.2791,12.0952,65.0,0.0,-6205.0,9.9919,0.0575,8.6211,4.6946,0.8284,15.77,4.6404,63.3782,23.1568,13.3739,0.0,5.0101,6.86,0.0462,1.419,5.0834,0.132,0.1896,0.0217,6.0915,1.068,15.8,175.0511,-0.0084,Pass
WH_0460,-3.2373,23.2373,13.6642,71.1778,0.0,-6592.25,6.2801,0.0278,,6.367999999999999,0.6567,15.71,6.34615,52.6708,5.3214,5.8488,,5.9775,6.39,0.0305,0.0,2.9688,0.064,0.0987,0.0295,7.5403,1.465,15.73,112.1287,-0.0101,Pass
WH_0461,-1.2973,21.2973,7.8709,67.7556,255.7272,-5648.25,19.121,0.0534,8.5334,3.3096,0.7713,15.91,6.34615,26.2009,12.9163,9.1691,,2.9858,11.88,0.0263,1.939,7.9782,0.12,0.0863,0.0295,4.4843,0.9791,,58.6429,-0.0115,Pass
WH_0462,0.5609,19.4391,5.1106,67.6556,678.2609,-6515.25,5.1571,0.0303,9.0121,3.2089,,15.72,2.6278,19.2308,10.9324,7.3815,0.0,2.7612,4.2,0.02,0.4731,1.9293,0.074,0.0628,0.012,6.1051,0.8893,15.75,619.0476,-0.0104,Pass
WH_0463,-0.5973,20.5973,6.7571,72.9556,443.7956,-5399.25,20.3917,0.0158,8.942,3.8502,0.8036,15.71,3.3442,25.2492,17.743,2.6219,,2.8511,5.71,0.0279,,1.5582,0.034,,0.0156,5.9205,0.9413,15.68,183.0865,,Pass
WH_0464,1.4036,18.5964,10.4776,68.8444,,-6224.75,7.2935,0.0547,8.4092,5.0323,0.6518,15.82,,84.1202,21.8915,13.1282,0.0,3.9635,4.05,0.0257,0.8042,4.4784,0.128,0.0771,0.0295,6.5322,1.38,15.88,70.7916,-0.0058,Pass
WH_0465,8.1445,11.8555,5.7557,,0.0,-6406.25,8.5229,0.0508,8.6439,5.547999999999999,0.6645,15.76,33.0788,58.5143,25.8964,,0.0,3.5932,12.0,0.0179,-0.4731,5.1996,0.111,0.0661,0.148,5.2941,1.276,15.78,296.3441,,Pass
WH_0466,4.4445,15.5555,7.642,75.6778,,-5085.75,3.8736,0.0724,8.2981,3.8621,0.8543,,21.1391,54.5882,7.1866,13.7285,0.0,1.5248,,0.0202,0.7096,5.1955,0.176,0.0705,0.0954,,,15.73,392.8315,-0.0106,Pass
WH_0467,0.0955,19.9045,11.5648,69.2667,0.0,,9.818,0.0773,9.2064,3.1121,0.7085,15.88,6.34615,29.7521,22.9419,13.3986,,4.0947,7.38,0.0192,-0.7569,,,0.0669,,8.5157,1.357,15.87,168.4848,-0.0091,Pass
WH_0468,11.99407910870291,20.8218,8.0636,72.4667,0.0,,14.1422,0.0363,9.0942,5.5552,0.8336,15.89,6.34615,69.3548,16.5182,6.0941,0.0,1.3214,3.63,0.0417146191746591,-2.789,5.6374,0.08,0.0805,0.0295,5.5772,1.026,15.78,329.249,0.0106490381808576,Fail
WH_0469,,25.6018,6.9172,66.9222,642.0382,-5558.25,8.6358,0.0605,8.3324,3.5853,0.7931,15.72,40.8202,247.343,10.3137,9.2278,0.0,1.1296,7.91,0.03,,5.0639,0.118,0.1124,0.1873,,1.12,15.73,174.7735,-0.0026,Pass
WH_0470,,18.0727,25.3696,,0.0,-5472.0,6.652,0.0643,8.2832,3.8577,0.6108,15.73,6.34615,41.6912,16.4494,11.5593,0.0,2.0232,9.32,,-0.8515,6.1631,0.149,0.0647,0.0295,,1.5319999999999998,15.71,77.7837,-0.0127,Pass
WH_0471,-8.6082,28.6082,14.4225,63.3444,731.4286,-6345.0,5.1379,0.0357,9.2171,3.7815,0.6955,15.82,10.422,41.3959,16.0606,8.2453,0.0,1.2544,7.4,0.0269,-0.0946,2.5177,,0.0931,0.049,,1.569,15.85,154.1026,,Pass
WH_0472,36.12677910870291,16.6891,7.6966,69.5556,0.0,-5553.0,13.6863,0.0494,8.7495,3.6334,,15.82,9.0516,18.0064,6.459,7.9706,0.0,1.6511,7.37,0.0407146191746591,-0.4258,,0.103,0.0843,0.0421,5.1077,1.125,15.83,107.8929,-0.0033509618191423,Fail
WH_0473,22.7636,,13.8753,65.5778,0.0,-6418.25,5.3597,0.0605,8.7879,3.0957,0.6469,15.81,5.3202,35.5828,21.8698,14.5221,,4.1871,7.57,0.0426,-0.2838,6.4324,0.147,0.1515,0.0245,6.2893,1.1909999999999998,15.84,135.6943,-0.0081,Pass
WH_0474,22.2164,17.7836,12.7068,63.9,0.0,-5559.0,3.238,0.07,9.2658,4.8002,0.7304,15.72,4.8043,104.2424,,,0.0,2.3637,8.35,0.0167,-0.0473,6.3508,0.151,0.0521,0.0224,4.0774,1.097,15.74,119.1342,-0.0041,Pass
WH_0475,0.4855,19.5145,7.2475,75.0,614.6341,-5160.0,26.2984,0.0666,8.3179,3.2659,0.8216,15.78,6.34615,48.0874,15.5776,11.2084,0.0,4.2276,9.67,0.0243,0.0473,10.0349,0.144,0.0889,0.0295,4.8482,,15.78,329.9453,-0.0091,Pass
WH_0476,3.1527,16.8473,11.9028,68.4556,0.0,-5672.0,4.6192,0.0363,8.897,2.6737,0.7284,15.93,6.34615,,16.7641,6.2488,0.0,1.2489,7.56,0.0139,-0.1419,,0.08,0.0639,0.0295,6.9611,1.135,15.98,78.187,-0.0076,Pass
WH_0477,-3.4291,23.4291,14.7472,72.3889,657.7778,-5743.25,16.8372,0.0456,8.8562,3.9181,0.5524,15.77,2.0825,,6.2941,8.607999999999999,0.0,2.4456,4.9,0.0173,-3.732,4.6266,0.111,0.0605,0.0094,5.8914,1.739,15.73,676.9231,-0.0125,Pass
WH_0478,10.3745,29.6255,20.0034,63.4111,525.5132,-5421.5,16.2686,0.0416,9.2655,4.521,,15.82,62.3364,35.378,6.4432,6.7783,0.0,1.6337,10.61,0.0135,-0.0473,4.0283,0.087,0.0519,0.2984,6.1148,1.366,15.82,48.672,-0.0088,Pass
WH_0479,5.8045,14.1955,8.9097,66.8222,0.0,-5452.75,5.0433,0.0389,8.7932,3.225,0.7879,15.59,3.8586,36.8825,6.7341,7.1704,0.0,1.6542,11.8,,0.2838,4.4843,0.093,0.0991,0.0177,6.0902,1.068,15.61,0.0,-0.0114,Pass
WH_0480,4.97,15.03,,69.4778,620.0,-6330.0,12.1169,0.0456,8.8505,,0.6421,15.46,4.7849,73.0924,21.6407,11.2691,0.0,3.3275,6.64,0.0339,0.2838,4.2189,,0.1311,0.0222,,1.314,15.82,195.0598,-0.0125,Pass
WH_0481,0.9591,19.0409,14.8232,70.9,0.0,-5209.0,11.1922,0.0734,8.7015,3.2407,0.7914,15.72,4.9614,51.2418,14.4013,12.8627,0.0,3.5809,4.69,0.0247,,6.8389,0.1639999999999999,0.0846,0.023,6.3258,0.8893,15.75,346.1756,-0.0096,Pass
WH_0482,1.3445,18.6555,9.5221,72.9222,638.4106,-5250.75,13.9409,0.074,8.2395,3.5816,0.7906,15.76,6.34615,34.4322,14.9781,12.9923,0.0,2.1324,5.94,0.0208,-1.229,,0.174,0.0651,0.0295,5.6354,0.9554,15.73,,-0.0136,Pass
WH_0483,-5.9573,25.9573,14.2819,74.7778,,-5501.0,14.3792,0.043,8.3663,4.7846,,15.84,10.9298,,11.0512,7.6413,0.0,4.2728,8.1,0.024,-2.647,2.9186,0.098,0.0813,0.0508,4.5082,1.182,15.82,720.5955,-0.012,Pass
WH_0484,-6.6618,26.6618,14.1964,73.1222,812.7660000000001,-5443.25,15.1013,0.0485,8.3591,4.0517,0.6304,15.74,9.1954,33.9061,19.7375,8.6924,0.0,2.3102,9.07,0.0215,-3.543,3.4345,0.115,0.0808,0.043,5.7831,,15.65,344.2088,-0.0109,Pass
WH_0485,1.5755,18.4245,,66.6778,306.1144,-5529.25,7.9396,0.036,9.0121,2.5463,0.8222,15.96,4.1004,129.0807,4.3537,6.7148,0.0,,11.81,0.0258,-0.4258,6.6823,0.086,0.0843,0.0191,5.8708,0.9554,16.02,,-0.0067,Pass
WH_0486,66.49767910870291,42.63,8.1021,68.6778,0.0,-6405.75,7.2591,0.0558,23.1583,4.4606,0.6849,15.91,6.34615,217.1429,,13.5645,0.0,2.4627,150.87,0.0420146191746591,0.0473,5.4555,0.133,0.0972,0.0295,,1.021,15.99,32.926,0.0026490381808576,Fail
WH_0487,25.12317910870291,27.6927,18.1904,64.1333,0.0,-5345.0,5.145,0.0587,9.1502,4.2241,,15.76,12.6467,123.5443,15.264,11.1177,,2.8526,20.75,0.0495146191746591,0.1419,6.1324,0.14,0.123,0.0592,5.5162,0.8893,15.8,140.7104,-0.0004509618191423,Fail
WH_0488,10.08,29.92,13.0319,61.8778,0.0,-5418.25,20.8924,0.047,9.0998,7.0265,0.6956,15.79,7.3114,82.243,23.4882,,0.0,2.4265,13.94,0.0409999999999999,0.6623,4.2629,0.1009999999999999,0.1399,0.0337,4.9691,0.9176,15.8,168.1682,-0.004,Pass
WH_0489,0.23,19.77,12.1474,66.3889,567.2241,-6470.25,7.3258,0.0518,8.5779,,0.8162,15.96,6.34615,39.7516,21.0369,11.9012,0.0,2.3151,11.48,0.0257,0.0473,4.0898,0.118,0.0971,0.0295,5.9714,0.9602,15.97,525.0575,-0.0101,Pass
WH_0490,,17.25,7.6075,66.5333,294.4162,-6313.25,7.112,,8.6439,3.0895,0.8244,15.87,3.7442,,21.4321,,0.0,2.1616,5.72,0.022,,,0.138,0.0704,0.0172,6.0275,1.3430000000000002,15.88,,-0.0088,Pass
WH_0491,14.6455,25.3545,6.6698,68.8556,0.0,-5645.25,18.0683,0.052,8.3754,4.2366,0.83,15.74,10.4794,97.7778,9.6116,7.6061,0.0,1.3019,9.31,0.0423,0.7569,3.2869,0.095,0.1588,0.0503,5.337000000000001,0.9744,15.73,118.6661,-0.0056,Pass
WH_0492,0.2527,19.7473,12.8667,68.7,0.0,-5501.0,7.9258,0.047,,3.0531,,15.68,4.735,32.1142,13.4447,8.375,0.0,4.297,22.75,0.0157,0.0946,4.2516,0.109,0.059,0.022,4.8681,0.9365,15.65,46.3089,-0.0139999999999999,Pass
WH_0493,1.1618,18.8382,6.7883,75.1667,0.0,,10.8602,0.0506,8.5596,5.3571,0.5325,15.73,5.2735,55.81399999999999,5.3075,7.0886,0.0,3.3456,16.04,0.0276,-0.5677,7.7685,0.091,0.1001,0.0243,5.8683,1.607,15.71,295.1284,-0.0086,Pass
WH_0494,1.14,18.86,12.5779,67.2778,241.4343,-5532.25,13.0327,0.0393,8.6439,3.2863,0.8117,15.87,4.4458,58.891000000000005,12.2858,7.1599,0.0,4.0669,8.17,0.0165,-0.2365,4.6435,0.09,0.0509,0.0205,5.426,1.035,15.85,142.623,-0.0131,Pass
WH_0495,7.71,12.29,11.7445,67.7778,0.0,-5282.25,11.3777,0.0226,8.7286,6.5233,0.7269,15.73,6.34615,29.7268,9.7771,4.1699,0.0,1.7079,,0.0113,-0.9461,2.9109,0.053,0.0369,0.0295,6.3838,1.13,15.73,185.1793,-0.0114,Pass
WH_0496,-3.8836,23.8836,,64.9222,0.0,-5307.5,11.2106,0.0295,9.2016,2.2880000000000003,0.5833,15.74,6.34615,51.1685,9.2716,5.0515,0.0,3.1069,9.74,0.0276,-3.732,5.6963,0.065,0.0856,0.0295,5.7186,2.022,15.7,91.4077,-0.0102,Pass
WH_0497,-2.6273,22.6273,14.5851,67.3889,958.7549,,16.328,0.0785,8.7646,1.3759,0.8559,15.81,4.9847,,33.2845,15.7184,0.0,3.9217,7.8,0.0179,-0.5677,5.3755,0.192,0.0699,0.0228,5.3998,1.182,15.86,,-0.013,Pass
WH_0498,3.9818,16.0182,5.2209,66.8111,202.7959,-5496.75,15.682,0.0655,9.2047,3.6345,0.7888,15.82,2.859,45.5026,23.3353,9.5932,0.0,3.2733,16.31,0.0158,0.0473,4.5432,0.125,0.0533,0.0134,5.7653,1.295,15.93,214.9451,-0.0095,Pass
WH_0499,-2.9273,,6.6223,69.4,0.0,-5324.0,34.5793,0.0712,,4.8543,0.6518,15.82,10.1194,38.5542,19.142,12.1236,,1.5892,8.99,0.0622,0.8042,6.5817,0.156,,0.0479,4.9208,,15.88,219.5074,-0.0093,Pass
WH_0500,0.2327,19.7673,8.6678,73.2444,,-5405.5,31.172,0.0545,8.7552,1.862,0.6543,,6.34615,26.4706,11.6964,9.2517,0.0,,4.49,0.0153,-1.088,5.0127,0.119,0.0536,0.0295,5.7606,1.295,15.58,0.0,-0.0136,Pass
WH_0501,0.4982,19.5018,14.9778,75.2,0.0,-5302.0,18.0309,0.0632,8.1161,2.3829,,,4.9964,78.5597,12.46,11.3805,0.0,0.4976,10.61,0.018,-1.655,7.1856,0.142,0.0688,0.0228,,1.054,15.62,187.618,-0.0076,Pass
WH_0502,22.69407910870291,30.1218,14.329,66.6889,0.0,-5392.25,24.2941,,8.6211,2.6894,0.6764,15.85,5.065,60.8414,19.2917,11.0501,0.0,2.2606,10.27,0.0432146191746591,-0.9934,4.7293,0.146,0.0853,0.0236,5.2386,1.267,,85.4054,-0.0032509618191423,Fail
WH_0503,-0.28,,14.3884,73.1778,0.0,-6370.0,5.5416,0.0429,8.9607,4.9408,0.8741,15.72,6.34615,41.0735,6.3596,9.0411,0.0,,12.57,0.0231,0.3784,,0.099,0.07,0.0295,8.1889,0.9365,15.73,155.9192,,Pass
WH_0504,1.3255,,,67.8556,0.0,-5440.5,19.41,0.0812,8.7646,3.2756,0.7003,15.87,6.34615,31.6109,11.6433,15.3453,,2.8779,11.1,0.0201,-0.8042,,0.195,0.0692,0.0295,7.9193,1.229,15.87,0.0,-0.0123,Pass
WH_0505,-2.7973,35.25,16.4822,72.7111,635.0515,-5362.5,8.8205,0.068,8.5735,6.089,0.6815,15.7,,30.727,16.2687,11.0891,0.0,1.4027,105.93,0.0279999999999999,-0.0946,2.4072,,0.1081,0.0295,6.6345,1.503,15.71,410.4738,-0.0091,Pass
WH_0506,-1.3227,21.3227,8.0509,67.7444,,-6424.75,11.8137,0.0397,8.5232,4.0064,0.7591,15.93,8.6999,46.4957,20.9907,,,1.5656,17.68,0.0172,-1.655,4.3915,0.091,0.0663,0.0406,5.7706,1.376,15.95,165.6805,-0.0073,Pass
WH_0507,,22.2191,12.6586,69.0889,398.2979,-5245.75,14.0876,0.0412,8.6544,3.2881,,,6.34615,20.3144,9.8703,7.2009,0.0,2.3174,5.73,0.0331,-2.789,7.6057,0.093,0.1207,,5.0736,1.035,15.79,79.5801,-0.0103,Pass
WH_0508,-0.3327,20.3327,8.5118,69.5889,175.11900000000003,-6336.0,6.8182,0.0469,8.8384,3.3024,0.8244,15.87,6.4895,73.6634,23.3658,,0.0,2.7377,7.65,0.0173,-0.9461,,0.104,0.0541,0.0302,5.5199,1.3430000000000002,15.88,44.6485,-0.0126,Pass
WH_0509,-0.5455,20.5455,8.9888,69.7778,0.0,-5711.75,,0.066,8.8581,2.6506,0.733,15.94,6.34615,50.2857,3.4434,10.6687,0.0,1.5973,7.82,0.0248,-0.2365,1.7798,0.142,0.0798,0.0295,5.3896,1.087,15.96,246.6125,-0.0088,Pass
WH_0510,-0.17,20.17,10.7389,69.1222,606.8966,-4557.0,63.4189,0.0532,8.77,,0.8258,15.96,6.34615,77.193,14.1521,9.0318,0.0,,7.33,0.0158,0.0,4.7152,0.118,0.0515,0.0295,5.723,1.068,16.02,120.7683,-0.0086,Pass
WH_0511,-3.4327,23.4327,22.7926,73.6222,,-5482.75,1.8421,0.034,9.088,6.2437,0.6676,15.77,6.34615,27.1326,,5.6597,0.0,1.9935,8.31,0.0316,-0.8988,3.8543,0.074,0.1221,0.0295,8.5633,1.2009999999999998,15.73,160.6038,,Pass
WH_0512,0.0627,19.9373,7.3334,71.4222,0.0,-6020.75,,0.0924,8.3267,3.8272,0.8712,,6.34615,55.4855,32.3691,15.8597,0.0,3.5422,3.92,,-0.1419,7.7028,0.208,,0.0295,,1.3090000000000002,15.87,,-0.0099,Pass
WH_0513,4.9118,,17.7149,70.9889,0.0,-5122.5,8.8433,0.045,8.8624,3.1454,0.8543,15.75,4.1715,30.837,13.3386,8.2562,0.0,3.4151,7.04,0.0154,0.7096,8.5266,0.107,0.0542,0.0196,5.1057,0.9838,15.73,50.2528,-0.0114,Pass
WH_0514,11.59947910870291,21.2164,14.4038,,0.0,-5274.25,,0.1258,9.6515,4.1287,0.7202,15.88,6.34615,45.5814,21.4815,21.5771,0.0,5.3867,15.44,0.0424146191746591,-0.615,6.6871,0.288,0.0884,0.0295,5.2422,,15.84,324.6944,-0.0063509618191423,Fail
WH_0515,-6.0455,,5.9516,67.9444,0.0,-5647.5,7.7556,0.0438,8.597999999999999,,0.8224,15.85,6.34615,30.1733,11.5235,7.8802,0.0,2.3894,5.2,0.0167,-1.797,5.738,0.1,0.074,0.0295,5.7628,1.683,15.76,842.0091,-0.0123,Pass
WH_0516,-1.4627,21.4627,13.7897,72.9778,0.0,-5362.75,35.4109,0.1436,9.7571,5.9251,0.8741,15.72,6.34615,25.3846,26.3209,26.5403,0.0,4.9669,9.89,0.0252,0.3784,6.8182,0.35,0.0894,0.0295,5.0517,0.9365,15.73,156.3536,-0.013,Pass
WH_0517,3.9527,16.0473,6.8875,74.0,0.0,-5569.75,17.218,0.0314,8.3588,3.5511,0.8543,15.75,6.7342,35.5363,23.4956,5.2621,0.0,1.9065,2.99,0.0228,0.7096,5.283,0.067,0.0821,0.0307,5.7861,0.9838,15.73,194.8429,-0.0115,Pass
WH_0518,-0.9618,20.9618,8.7374,68.0556,579.5094,-6283.75,,0.0487,8.5891,,0.7975,16.0,6.34615,70.7368,21.0597,10.7836,0.0,2.8592,14.23,0.0199,-0.0946,4.1445,0.107,0.0656,0.0295,6.1471,0.9176,16.04,151.9669,-0.0059,Pass
WH_0519,0.38,19.62,8.4732,76.8778,0.0,-5412.25,4.4898,0.0617,,4.0681,0.6029,15.71,6.34615,37.149,13.8949,11.8143,0.0,3.3162,12.73,0.0234,0.0,7.9253,0.147,0.0785,0.0295,,1.867,15.66,50.7937,-0.0116,Pass
WH_0520,-1.7336,21.7336,11.1742,71.7889,649.4118,-5200.25,3.6537,0.1137,9.1526,3.8286,0.7154,15.74,6.34615,40.9731,18.0085,19.2185,0.0,1.3426,4.99,0.0194,-0.5204,7.9467,0.257,0.0619,,4.649,1.276,15.74,580.3109,-0.0098,Pass
WH_0521,2.8618,17.1382,11.7,66.7333,0.0,-6222.5,10.0763,0.0528,,2.8172,0.7884,15.91,5.1816,55.377,22.2858,11.9097,0.0,3.3168,7.82,0.0306,0.3311,4.9102,0.1159999999999999,0.128,0.0236,,1.04,15.95,189.601,-0.0101,Pass
WH_0522,-5.4145,25.4145,19.0221,70.0444,0.0,-5370.5,7.5598,0.0764,8.8215,,0.7284,15.93,6.34615,,12.073,13.8655,0.0,2.331,11.84,0.0242,-0.1419,,0.185,0.0852,0.0295,6.715,1.135,15.98,142.2609,-0.0087,Pass
WH_0523,-7.6655,27.6655,,68.5667,,-5186.25,14.7698,,8.6556,3.9896,0.6812,15.73,,35.8108,10.7015,7.6482,0.0,1.4804,5.85,0.0209,-0.9934,4.4695,0.1,0.0654,0.0295,6.4221,1.229,15.79,417.9775,-0.0148,Pass
WH_0524,2.8245,17.1755,23.1867,68.2,353.5714,-6273.5,5.9775,,9.5713,2.9795,0.7423,15.82,13.9499,36.0,22.5483,9.3094,0.0,3.1741,6.19,0.0205,-0.4258,3.4962,0.092,0.0712,0.0665,7.7646,1.1909999999999998,15.9,90.7485,-0.01,Pass
WH_0525,-6.3845,26.3845,12.7792,69.6333,0.0,-5316.25,7.731,0.0414,8.662,2.675,0.7672,15.99,8.6862,,16.5425,7.9231,0.0,3.5378,7.61,0.027,0.0,2.885,0.1009999999999999,0.113,0.0407,4.6711,1.031,,320.7018,-0.0052,Pass
WH_0526,1.3282,18.6718,13.6788,75.6556,0.0,-5651.25,6.4764,0.0694,8.0787,2.2887,0.8201,15.53,14.7595,70.4663,22.8403,11.4441,,4.0278,4.11,,-1.088,7.8689,0.147,0.0974,0.0691,7.782,0.9507,15.43,83.5433,-0.0048,Pass
WH_0527,-0.4109,20.4109,4.7808,67.0889,0.0,-5382.5,7.3572,0.0725,8.7383,4.4099,0.8238,15.73,,44.2831,7.8717,13.8012,0.0,0.556,6.9,0.0393,-3.072,,0.177,0.1333,0.0295,6.8109,0.9649,15.69,133.1718,-0.0138,Pass
WH_0528,2.8355,17.1645,14.1101,68.5556,,-6487.25,10.2817,0.0431,9.4043,0.8975,0.6469,15.81,16.9566,,,10.2145,0.0,3.7615,5.23,0.0431,-0.2838,4.1899,0.1,0.168,0.0803,6.2468,1.1909999999999998,15.84,169.3617,-0.0107,Pass
WH_0529,23.9018,,18.6646,69.3778,0.0,-5466.5,21.2385,0.0512,8.8287,2.6841,0.8123,15.88,39.3715,106.136,5.3882,9.6376,0.0,1.6404,12.32,0.0318,0.0,3.7129,0.121,0.0934,0.1864,7.5297,0.8987,15.91,267.9707,-0.0075,Pass
WH_0530,3.1382,16.8618,12.1539,68.5889,0.0,-5397.5,6.0769,0.0704,8.5788,4.392,0.7586,15.91,3.2071,37.8022,75.0249,10.6834,0.0,2.3861,13.57,0.0256,-0.5204,4.445,,0.077,0.0148,4.1069,1.239,15.89,143.662,-0.0114,Pass
WH_0531,5.8727,14.1273,8.3343,67.7444,516.129,-5300.5,9.2633,0.1429,8.5266,5.5726,0.716,15.85,6.34615,97.0149,24.5245,26.3374,0.0,1.3389,6.81,,0.2838,9.3093,0.336,0.0791,0.0295,6.397,1.456,15.92,153.0452,-0.0067,Pass
WH_0532,-0.5345,20.5345,16.0526,68.8667,552.7273,-5442.25,25.155,,9.9095,3.6573,0.8218,15.7,6.34615,47.7167,13.2285,7.7131,0.0,1.9206,11.77,0.0174,0.5204,4.3537,0.1,0.0589,0.0295,8.7276,0.9602,15.66,453.3333,-0.0134,Pass
WH_0533,17.244079108702913,35.5718,11.3623,69.3222,,-6063.0,42.6192,,9.4832,4.9786,0.8764,15.73,5.6021,74.1021,,7.301,0.0,5.3468,10.2,0.0525146191746591,0.0,,0.094,0.1209,0.0264,4.5434,0.9271,15.77,52.4166,-0.0021509618191423,Fail
WH_0534,2.32,17.68,12.7048,,663.6364,-5228.25,7.5169,0.059,8.7646,5.5521,0.8145,15.83,,49.7132,,9.8035,0.0,3.3068,6.81,0.0264,-2.93,2.7983,0.126,0.0834,0.0295,6.9572,1.026,15.76,152.8176,,Pass
WH_0535,,20.9409,8.6848,68.0,107.7399,-5536.0,9.1944,0.0349,23.1583,3.9431,0.7677,15.85,5.162999999999999,70.8688,8.2302,5.3625,0.0,4.3342,9.94,0.0122,,3.923,,0.0502,0.0236,6.2044,0.9271,15.83,177.8774,-0.0073,Pass
WH_0536,2.5855,17.4145,13.9275,71.1,0.0,-5767.75,11.3562,0.0452,9.3868,5.0391,0.7573,15.64,6.34615,50.1458,10.3617,,0.0,2.2433,4.68,0.0366,0.9461,,0.095,0.1369999999999999,,7.5545,0.8514,15.62,539.8721,-0.0086,Pass
WH_0537,22.1027,17.8973,10.1213,71.0,169.0658,-6401.25,9.092,0.0572,9.4832,4.0844,0.6755,15.79,8.1756,60.0791,20.0533,13.7432,0.0,3.4292,9.65,0.0379,0.2365,5.135,,0.1576,0.0385,,1.064,15.85,724.7525,-0.0095,Pass
WH_0538,8.76317910870291,24.0527,10.008,69.9556,785.9649,-4921.0,13.4729,,8.9036,3.9257,0.8346,15.65,6.34615,65.4088,24.7025,9.1811,0.0,,9.52,0.0335146191746591,,7.7922,0.125,0.0495,0.0295,5.8493,1.097,15.61,285.7642,-0.0034509618191423,Fail
WH_0539,2.9536,17.0464,6.0289,69.7111,0.0,-5504.25,17.0777,0.0289,8.3754,5.6291,0.8048,15.73,4.2079,18.6047,,5.2358,0.0,2.9881,5.98,0.0237,0.0473,3.7792,0.068,0.0857,0.0197,5.4449,1.399,15.77,108.5443,-0.0108,Pass
WH_0540,21.79227910870291,31.0236,6.3551,66.8556,0.0,-6375.0,7.9529,0.0473,8.6013,,0.8123,15.88,9.383,129.4964,21.928,11.7098,0.0,3.6825,15.27,0.0577146191746591,0.0,4.1733,0.113,0.1369999999999999,0.0439,,0.8987,15.91,155.3371,0.0009490381808576,Fail
WH_0541,13.82037910870291,18.9955,12.5095,69.7111,0.0,-5669.75,11.7465,0.064,8.9546,5.0853,0.7025,15.81,4.7713,49.5495,18.0986,11.2676,0.0,3.9705,9.99,0.0454146191746591,0.7569,6.346,0.144,0.11,0.0221,6.8,1.116,15.85,23.8193,-0.0066509618191423,Fail
WH_0542,,25.1391,16.108,65.6,0.0,-5614.75,14.9072,0.0293,9.2016,1.7333,0.5708,15.72,7.9714,53.211000000000006,3.4964,5.3001,0.0,4.8694,6.46,0.0142,-3.779,6.8081,0.068,0.0572,0.0365,5.9498,2.154,15.74,515.122,-0.0109,Pass
WH_0543,-2.3364,22.3364,20.3734,,516.2393,-4994.25,18.241,0.0418,8.8355,3.4918,0.8376,15.73,4.5251,41.6961,10.2401,,0.0,4.6579,4.73,0.0284,-2.694,7.0454,0.087,0.1082,0.0209,6.5217,0.9176,15.66,,-0.0141,Pass
WH_0544,1.1891,18.8109,11.0314,69.8667,0.0,-5414.25,8.4961,0.0713,9.2064,3.3722,0.7348,15.78,6.34615,65.9409,17.028,12.4608,0.0,3.8518,9.15,0.0446,-0.8042,7.9313,0.159,0.1337,0.0295,6.7082,1.366,15.74,443.8017,-0.008,Pass
WH_0545,0.4591,,15.5675,67.7667,769.9758,-6501.5,5.045,0.0307,8.5177,3.3941,0.6469,15.81,6.34615,86.9565,20.9111,7.0832,,4.9910000000000005,6.09,0.0342,-0.2838,2.3577,0.07,0.1327,0.0295,6.0629,1.1909999999999998,15.84,152.2436,-0.0052,Pass
WH_0546,3.0345,16.9655,9.6708,73.5667,0.0,-5470.25,6.2337,0.0474,8.4278,7.7423,0.7217,15.79,4.373,34.8964,7.3059,,0.0,2.732,9.58,0.0183,-0.4258,7.2004,0.098,0.071,0.0203,4.7851,1.475,15.8,123.8754,-0.0115,Pass
